2ge,Champions Tour 2024: Pacific Stage 1,Regular Season,0.70,0.85,-0.15
2ge,Champions Tour 2024: Pacific Stage 2,All Stages,1.08,0.70,0.38
2ge,Champions Tour 2024: Pacific Stage 2,Playoffs,0.85,1.08,-0.23
2ge,Champions Tour 2024: Pacific Stage 2,Regular Season,1.14,0.70,0.44
AAAAY,Champions Tour 2024: China Kickoff,Group Stage,1.25,1.05,0.20
AAAAY,Champions Tour 2024: China Kickoff,Playoffs,1.09,1.05,0.04
AAAAY,Champions Tour 2024: China Stage 1,All Stages,1.12,1.16,-0.04
AAAAY,Champions Tour 2024: China Stage 1,Playoffs,1.05,1.09,-0.04
AAAAY,Champions Tour 2024: China Stage 1,Regular Season,1.14,1.05,0.09
AAAAY,Champions Tour 2024: China Stage 2,All Stages,1.03,1.12,-0.09
AAAAY,Champions Tour 2024: China Stage 2,Playoffs,1.05,1.05,0.00
AAAAY,Champions Tour 2024: China Stage 2,Regular Season,1.01,1.14,-0.13
AAAAY,Champions Tour 2024: Masters Madrid,All Stages,0.69,1.03,-0.34
AAAAY,Champions Tour 2024: Masters Madrid,Swiss Stage,0.69,1.01,-0.32
AAAAY,Champions Tour 2024: Masters Shanghai,All Stages,1.09,0.69,0.40
AAAAY,Champions Tour 2024: Masters Shanghai,Swiss Stage,1.09,0.69,0.40
AAAAY,Valorant Champions 2024,All Stages,1.05,1.09,-0.04
AAAAY,Valorant Champions 2024,Group Stage,1.05,1.25,-0.20
AAK,Champions Tour 2024: China Kickoff,Group Stage,0.83,0.68,0.15
AAK,Champions Tour 2024: China Stage 1,All Stages,1.12,0.83,0.29
AAK,Champions Tour 2024: China Stage 1,Regular Season,1.13,0.83,0.30
AAK,Champions Tour 2024: China Stage 2,All Stages,0.68,1.12,-0.44
AAK,Champions Tour 2024: China Stage 2,Regular Season,0.68,1.13,-0.45
Abo,Champions Tour 2024: China Kickoff,Group Stage,1.10,1.07,0.03
Abo,Champions Tour 2024: China Kickoff,Play-Ins,0.66,1.10,-0.44
Abo,Champions Tour 2024: China Stage 1,All Stages,0.83,0.92,-0.09
Abo,Champions Tour 2024: China Stage 1,Regular Season,0.87,0.66,0.21
Abo,Champions Tour 2024: China Stage 2,All Stages,1.07,0.83,0.24
Abo,Champions Tour 2024: China Stage 2,Regular Season,1.07,0.87,0.20
AC,Champions Tour 2024: China Stage 1,Regular Season,1.03,1.08,-0.05
AC,Champions Tour 2024: China Stage 2,All Stages,1.08,1.00,0.08
AC,Champions Tour 2024: China Stage 2,Regular Season,1.08,1.03,0.05
Alfajer,Champions Tour 2024: EMEA Kickoff,Group Stage,1.67,1.11,0.56
Alfajer,Champions Tour 2024: EMEA Kickoff,Playoffs,0.90,1.02,-0.12
Alfajer,Champions Tour 2024: EMEA Stage 1,All Stages,1.14,1.26,-0.12
Alfajer,Champions Tour 2024: EMEA Stage 1,Playoffs,1.10,0.90,0.20
Alfajer,Champions Tour 2024: EMEA Stage 1,Regular Season,1.19,1.20,-0.01
Alfajer,Champions Tour 2024: EMEA Stage 2,All Stages,1.27,1.14,0.13
Alfajer,Champions Tour 2024: EMEA Stage 2,Playoffs,1.30,1.10,0.20
Alfajer,Champions Tour 2024: EMEA Stage 2,Regular Season,1.24,1.19,0.05
Alfajer,Champions Tour 2024: Masters Shanghai,All Stages,1.10,1.27,-0.17
Alfajer,Champions Tour 2024: Masters Shanghai,Playoffs,1.10,1.30,-0.20
Alfajer,Valorant Champions 2024,All Stages,1.11,1.10,0.01
Alfajer,Valorant Champions 2024,Group Stage,1.02,1.67,-0.65
Alfajer,Valorant Champions 2024,Playoffs,1.20,1.10,0.10
aluba,Champions Tour 2024: China Kickoff,Group Stage,0.99,1.00,-0.01
aluba,Champions Tour 2024: China Stage 1,All Stages,0.91,0.99,-0.08
aluba,Champions Tour 2024: China Stage 1,Regular Season,0.85,0.99,-0.14
aluba,Champions Tour 2024: China Stage 2,All Stages,1.00,0.91,0.09
aluba,Champions Tour 2024: China Stage 2,Regular Season,1.00,0.85,0.15
ANGE1,Champions Tour 2024: EMEA Kickoff,Group Stage,0.78,0.72,0.06
ANGE1,Champions Tour 2024: EMEA Kickoff,Playoffs,0.76,0.78,-0.02
ANGE1,Champions Tour 2024: EMEA Stage 1,All Stages,0.88,0.77,0.11
ANGE1,Champions Tour 2024: EMEA Stage 1,Playoffs,0.69,0.76,-0.07
ANGE1,Champions Tour 2024: EMEA Stage 1,Regular Season,0.89,0.50,0.39
ANGE1,Champions Tour 2024: EMEA Stage 2,All Stages,0.72,0.88,-0.16
ANGE1,Champions Tour 2024: EMEA Stage 2,Playoffs,0.50,0.69,-0.19
ANGE1,Champions Tour 2024: EMEA Stage 2,Regular Season,0.78,0.89,-0.11
Anthem,Champions Tour 2024: Pacific Kickoff,Group Stage,0.57,0.74,-0.17
Anthem,Champions Tour 2024: Pacific Stage 1,All Stages,0.81,0.57,0.24
Anthem,Champions Tour 2024: Pacific Stage 1,Regular Season,0.81,0.57,0.24
Anthem,Champions Tour 2024: Pacific Stage 2,All Stages,0.74,0.81,-0.07
Anthem,Champions Tour 2024: Pacific Stage 2,Regular Season,0.70,0.81,-0.11
Apoth,Champions Tour 2024: Americas Kickoff,Group Stage,1.17,0.68,0.49
Apoth,Champions Tour 2024: Americas Kickoff,Playoffs,1.00,1.17,-0.17
Apoth,Champions Tour 2024: Americas Stage 1,All Stages,0.84,1.08,-0.24
Apoth,Champions Tour 2024: Americas Stage 1,Regular Season,0.83,1.00,-0.17
Apoth,Champions Tour 2024: Americas Stage 2,All Stages,0.68,0.84,-0.16
Apoth,Champions Tour 2024: Americas Stage 2,Regular Season,0.68,0.83,-0.15
ardiis,Champions Tour 2024: EMEA Kickoff,Group Stage,1.43,0.92,0.51
ardiis,Champions Tour 2024: EMEA Kickoff,Playoffs,0.92,1.43,-0.51
ardiis,Champions Tour 2024: EMEA Stage 1,All Stages,1.07,1.25,-0.18
ardiis,Champions Tour 2024: EMEA Stage 1,Playoffs,1.03,0.92,0.11
ardiis,Champions Tour 2024: EMEA Stage 1,Regular Season,1.08,0.84,0.24
ardiis,Champions Tour 2024: EMEA Stage 2,All Stages,0.92,1.07,-0.15
ardiis,Champions Tour 2024: EMEA Stage 2,Playoffs,0.84,1.03,-0.19
ardiis,Champions Tour 2024: EMEA Stage 2,Regular Season,0.94,1.08,-0.14
artzin,Champions Tour 2024: Americas Kickoff,Group Stage,0.92,1.05,-0.13
artzin,Champions Tour 2024: Americas Kickoff,Play-Ins,1.06,0.92,0.14
artzin,Champions Tour 2024: Americas Stage 1,All Stages,0.82,1.00,-0.18
artzin,Champions Tour 2024: Americas Stage 1,Regular Season,0.82,1.06,-0.24
artzin,Champions Tour 2024: Americas Stage 2,All Stages,1.05,0.82,0.23
artzin,Champions Tour 2024: Americas Stage 2,Regular Season,1.05,0.82,0.23
aspas,Champions Tour 2024: Americas Kickoff,Group Stage,1.23,1.19,0.04
aspas,Champions Tour 2024: Americas Stage 1,All Stages,1.51,1.23,0.28
aspas,Champions Tour 2024: Americas Stage 1,Playoffs,1.25,1.30,-0.05
aspas,Champions Tour 2024: Americas Stage 1,Regular Season,1.77,1.10,0.67
aspas,Champions Tour 2024: Americas Stage 2,All Stages,1.52,1.51,0.01
aspas,Champions Tour 2024: Americas Stage 2,Playoffs,1.41,1.25,0.16
aspas,Champions Tour 2024: Americas Stage 2,Regular Season,1.71,1.77,-0.06
aspas,Champions Tour 2024: Masters Shanghai,All Stages,1.17,1.52,-0.35
aspas,Champions Tour 2024: Masters Shanghai,Swiss Stage,1.27,1.71,-0.44
aspas,Valorant Champions 2024,All Stages,1.19,1.17,0.02
aspas,Valorant Champions 2024,Group Stage,1.30,1.23,0.07
aspas,Valorant Champions 2024,Playoffs,1.10,1.41,-0.31
Asuna,Champions Tour 2024: Americas Kickoff,Group Stage,0.77,0.98,-0.21
Asuna,Champions Tour 2024: Americas Stage 1,All Stages,1.13,0.76,0.37
Asuna,Champions Tour 2024: Americas Stage 1,Playoffs,1.21,0.77,0.44
Asuna,Champions Tour 2024: Americas Stage 1,Regular Season,1.02,0.99,0.03
Asuna,Champions Tour 2024: Americas Stage 2,All Stages,0.96,1.13,-0.17
Asuna,Champions Tour 2024: Americas Stage 2,Playoffs,0.83,1.21,-0.38
Asuna,Champions Tour 2024: Americas Stage 2,Regular Season,1.05,1.02,0.03
Asuna,Champions Tour 2024: Masters Shanghai,All Stages,0.98,0.96,0.02
Asuna,Champions Tour 2024: Masters Shanghai,Playoffs,0.99,0.83,0.16
AtaKaptan,Champions Tour 2024: EMEA Kickoff,Group Stage,1.23,0.75,0.48
AtaKaptan,Champions Tour 2024: EMEA Stage 1,All Stages,0.83,1.23,-0.40
AtaKaptan,Champions Tour 2024: EMEA Stage 1,Playoffs,0.71,0.75,-0.04
AtaKaptan,Champions Tour 2024: EMEA Stage 1,Regular Season,0.92,0.95,-0.03
AtaKaptan,Champions Tour 2024: EMEA Stage 2,All Stages,1.04,0.83,0.21
AtaKaptan,Champions Tour 2024: EMEA Stage 2,Playoffs,0.83,0.71,0.12
AtaKaptan,Champions Tour 2024: EMEA Stage 2,Regular Season,1.16,0.92,0.24
AtaKaptan,Champions Tour 2024: Masters Shanghai,All Stages,0.91,1.04,-0.13
AtaKaptan,Champions Tour 2024: Masters Shanghai,Playoffs,0.95,0.83,0.12
AtaKaptan,Champions Tour 2024: Masters Shanghai,Swiss Stage,0.91,1.16,-0.25
AtaKaptan,Valorant Champions 2024,All Stages,0.75,0.91,-0.16
AtaKaptan,Valorant Champions 2024,Group Stage,0.75,1.23,-0.48
Autumn,Champions Tour 2024: China Kickoff,Group Stage,1.07,1.12,-0.05
Autumn,Champions Tour 2024: China Kickoff,Playoffs,1.12,1.14,-0.02
Autumn,Champions Tour 2024: China Stage 1,All Stages,1.18,1.09,0.09
Autumn,Champions Tour 2024: China Stage 1,Playoffs,1.08,1.12,-0.04
Autumn,Champions Tour 2024: China Stage 1,Regular Season,1.22,1.10,0.12
Autumn,Champions Tour 2024: China Stage 2,All Stages,1.02,1.18,-0.16
Autumn,Champions Tour 2024: China Stage 2,Playoffs,1.10,1.08,0.02
Autumn,Champions Tour 2024: China Stage 2,Regular Season,0.94,1.22,-0.28
Autumn,Champions Tour 2024: Masters Madrid,All Stages,0.96,1.02,-0.06
Autumn,Champions Tour 2024: Masters Madrid,Swiss Stage,0.96,0.94,0.02
Autumn,Champions Tour 2024: Masters Shanghai,All Stages,0.99,0.96,0.03
Autumn,Champions Tour 2024: Masters Shanghai,Swiss Stage,0.99,0.96,0.03
Autumn,Valorant Champions 2024,All Stages,1.12,0.99,0.13
Autumn,Valorant Champions 2024,Group Stage,1.14,1.07,0.07
B1ack,Champions Tour 2024: China Stage 2,Regular Season,1.02,1.02,0.00
B3ar,Champions Tour 2024: China Kickoff,Group Stage,0.80,0.72,0.08
B3ar,Champions Tour 2024: China Kickoff,Play-Ins,0.68,0.80,-0.12
B3ar,Champions Tour 2024: China Stage 1,All Stages,0.72,0.74,-0.02
B3ar,Champions Tour 2024: China Stage 1,Regular Season,0.72,0.68,0.04
ban,Champions Tour 2024: Pacific Kickoff,Group Stage,0.91,1.04,-0.13
ban,Champions Tour 2024: Pacific Stage 1,All Stages,1.05,0.91,0.14
ban,Champions Tour 2024: Pacific Stage 1,Playoffs,0.83,1.04,-0.21
ban,Champions Tour 2024: Pacific Stage 1,Regular Season,1.09,0.72,0.37
ban,Champions Tour 2024: Pacific Stage 2,All Stages,0.88,1.05,-0.17
ban,Champions Tour 2024: Pacific Stage 2,Playoffs,0.72,0.83,-0.11
ban,Champions Tour 2024: Pacific Stage 2,Regular Season,0.94,1.09,-0.15
ban,Valorant Champions 2024,All Stages,1.04,0.88,0.16
ban,Valorant Champions 2024,Group Stage,1.04,0.91,0.13
bang,Champions Tour 2024: Americas Kickoff,Group Stage,0.92,1.01,-0.09
bang,Champions Tour 2024: Americas Stage 1,All Stages,1.24,0.92,0.32
bang,Champions Tour 2024: Americas Stage 1,Playoffs,1.20,0.92,0.28
bang,Champions Tour 2024: Americas Stage 1,Regular Season,1.33,0.98,0.35
bang,Champions Tour 2024: Americas Stage 2,All Stages,1.04,1.24,-0.20
bang,Champions Tour 2024: Americas Stage 2,Playoffs,1.04,1.20,-0.16
bang,Champions Tour 2024: Americas Stage 2,Regular Season,0.98,1.33,-0.35
bang,Champions Tour 2024: Masters Shanghai,All Stages,1.01,1.04,-0.03
bang,Champions Tour 2024: Masters Shanghai,Playoffs,0.98,1.04,-0.06
benjyfishy,Champions Tour 2024: EMEA Kickoff,Group Stage,1.24,1.02,0.22
benjyfishy,Champions Tour 2024: EMEA Kickoff,Playoffs,0.98,1.04,-0.06
benjyfishy,Champions Tour 2024: EMEA Stage 1,All Stages,1.25,1.09,0.16
benjyfishy,Champions Tour 2024: EMEA Stage 1,Playoffs,1.13,0.98,0.15
benjyfishy,Champions Tour 2024: EMEA Stage 1,Regular Season,1.31,1.00,0.31
benjyfishy,Champions Tour 2024: EMEA Stage 2,All Stages,1.11,1.25,-0.14
benjyfishy,Champions Tour 2024: EMEA Stage 2,Playoffs,0.90,1.13,-0.23
benjyfishy,Champions Tour 2024: EMEA Stage 2,Regular Season,1.30,1.31,-0.01
benjyfishy,Champions Tour 2024: Masters Madrid,All Stages,1.12,1.11,0.01
benjyfishy,Champions Tour 2024: Masters Madrid,Swiss Stage,1.12,1.30,-0.18
benjyfishy,Champions Tour 2024: Masters Shanghai,All Stages,1.11,1.12,-0.01
benjyfishy,Champions Tour 2024: Masters Shanghai,Playoffs,1.14,0.90,0.24
benjyfishy,Champions Tour 2024: Masters Shanghai,Swiss Stage,1.01,1.12,-0.11
benjyfishy,Valorant Champions 2024,All Stages,1.02,1.11,-0.09
benjyfishy,Valorant Champions 2024,Group Stage,1.04,1.24,-0.20
benjyfishy,Valorant Champions 2024,Playoffs,1.00,1.14,-0.14
Benkai,Champions Tour 2024: Pacific Kickoff,Group Stage,0.92,0.81,0.11
Benkai,Champions Tour 2024: Pacific Stage 1,All Stages,0.89,0.88,0.01
Benkai,Champions Tour 2024: Pacific Stage 1,Regular Season,0.89,0.92,-0.03
Benkai,Champions Tour 2024: Pacific Stage 2,All Stages,0.81,0.89,-0.08
Benkai,Champions Tour 2024: Pacific Stage 2,Regular Season,0.83,0.89,-0.06
BerLIN,Champions Tour 2024: China Kickoff,Group Stage,1.00,0.92,0.08
BerLIN,Champions Tour 2024: China Kickoff,Playoffs,1.00,0.92,0.08
BerLIN,Champions Tour 2024: China Stage 1,All Stages,0.89,1.00,-0.11
BerLIN,Champions Tour 2024: China Stage 1,Playoffs,0.90,1.00,-0.10
BerLIN,Champions Tour 2024: China Stage 1,Regular Season,0.88,0.91,-0.03
BerLIN,Champions Tour 2024: China Stage 2,All Stages,0.89,0.89,0.00
BerLIN,Champions Tour 2024: China Stage 2,Playoffs,0.91,0.90,0.01
BerLIN,Champions Tour 2024: China Stage 2,Regular Season,0.87,0.88,-0.01
BerLIN,Champions Tour 2024: Masters Madrid,All Stages,0.70,0.89,-0.19
BerLIN,Champions Tour 2024: Masters Madrid,Swiss Stage,0.68,0.87,-0.19
BerLIN,Champions Tour 2024: Masters Shanghai,All Stages,1.02,0.70,0.32
BerLIN,Champions Tour 2024: Masters Shanghai,Swiss Stage,1.02,0.68,0.34
BerLIN,Valorant Champions 2024,All Stages,0.92,1.02,-0.10
BerLIN,Valorant Champions 2024,Group Stage,0.92,1.00,-0.08
beyAz,Champions Tour 2024: EMEA Kickoff,Group Stage,0.64,0.69,-0.05
beyAz,Champions Tour 2024: EMEA Stage 1,All Stages,0.79,0.62,0.17
beyAz,Champions Tour 2024: EMEA Stage 1,Regular Season,0.77,0.64,0.13
beyAz,Champions Tour 2024: EMEA Stage 2,All Stages,0.69,0.79,-0.10
beyAz,Champions Tour 2024: EMEA Stage 2,Regular Season,0.69,0.77,-0.08
BeYN,Champions Tour 2024: Pacific Stage 1,Playoffs,0.95,0.94,0.01
BeYN,Champions Tour 2024: Pacific Stage 1,Regular Season,1.30,1.14,0.16
BeYN,Champions Tour 2024: Pacific Stage 2,All Stages,0.79,1.16,-0.37
BeYN,Champions Tour 2024: Pacific Stage 2,Playoffs,0.75,0.95,-0.20
BeYN,Champions Tour 2024: Pacific Stage 2,Regular Season,0.83,1.30,-0.47
BeYN,Valorant Champions 2024,All Stages,0.97,0.79,0.18
BeYN,Valorant Champions 2024,Group Stage,0.94,0.97,-0.03
BeYN,Valorant Champions 2024,Playoffs,1.14,0.75,0.39
Biank,Champions Tour 2024: China Kickoff,Group Stage,1.04,0.78,0.26
Biank,Champions Tour 2024: China Kickoff,Play-Ins,0.80,0.86,-0.06
Biank,Champions Tour 2024: China Stage 1,All Stages,0.86,0.88,-0.02
Biank,Champions Tour 2024: China Stage 1,Regular Season,0.86,0.66,0.20
Biank,Champions Tour 2024: China Stage 2,All Stages,0.93,0.86,0.07
Biank,Champions Tour 2024: China Stage 2,Playoffs,0.88,0.80,0.08
Biank,Champions Tour 2024: China Stage 2,Regular Season,0.95,0.86,0.09
Biank,Valorant Champions 2024,All Stages,0.78,0.93,-0.15
Biank,Valorant Champions 2024,Group Stage,0.86,1.04,-0.18
Biank,Valorant Champions 2024,Playoffs,0.66,0.88,-0.22
blaZek1ng,Champions Tour 2024: Pacific Kickoff,Group Stage,0.97,0.92,0.05
blaZek1ng,Champions Tour 2024: Pacific Stage 1,All Stages,0.96,0.97,-0.01
blaZek1ng,Champions Tour 2024: Pacific Stage 1,Regular Season,0.96,0.97,-0.01
blaZek1ng,Champions Tour 2024: Pacific Stage 2,All Stages,0.92,0.96,-0.04
blaZek1ng,Champions Tour 2024: Pacific Stage 2,Regular Season,0.90,0.96,-0.06
Boaster,Champions Tour 2024: EMEA Kickoff,Group Stage,1.17,0.68,0.49
Boaster,Champions Tour 2024: EMEA Kickoff,Playoffs,0.91,0.87,0.04
Boaster,Champions Tour 2024: EMEA Stage 1,All Stages,0.78,1.03,-0.25
Boaster,Champions Tour 2024: EMEA Stage 1,Playoffs,0.82,0.91,-0.09
Boaster,Champions Tour 2024: EMEA Stage 1,Regular Season,0.74,0.50,0.24
Boaster,Champions Tour 2024: EMEA Stage 2,All Stages,0.86,0.78,0.08
Boaster,Champions Tour 2024: EMEA Stage 2,Playoffs,0.94,0.82,0.12
Boaster,Champions Tour 2024: EMEA Stage 2,Regular Season,0.76,0.74,0.02
Boaster,Champions Tour 2024: Masters Shanghai,All Stages,0.65,0.86,-0.21
Boaster,Champions Tour 2024: Masters Shanghai,Playoffs,0.67,0.94,-0.27
Boaster,Valorant Champions 2024,All Stages,0.68,0.65,0.03
Boaster,Valorant Champions 2024,Group Stage,0.87,1.17,-0.30
Boaster,Valorant Champions 2024,Playoffs,0.50,0.67,-0.17
Boo,Champions Tour 2024: EMEA Kickoff,Group Stage,1.81,0.95,0.86
Boo,Champions Tour 2024: EMEA Kickoff,Playoffs,0.68,1.00,-0.32
Boo,Champions Tour 2024: EMEA Stage 1,All Stages,0.84,1.05,-0.21
Boo,Champions Tour 2024: EMEA Stage 1,Playoffs,0.85,0.68,0.17
Boo,Champions Tour 2024: EMEA Stage 1,Regular Season,0.81,0.93,-0.12
Boo,Champions Tour 2024: EMEA Stage 2,All Stages,0.97,0.84,0.13
Boo,Champions Tour 2024: EMEA Stage 2,Playoffs,0.92,0.85,0.07
Boo,Champions Tour 2024: EMEA Stage 2,Regular Season,0.99,0.81,0.18
Boo,Champions Tour 2024: Masters Madrid,All Stages,0.87,0.97,-0.10
Boo,Champions Tour 2024: Masters Madrid,Swiss Stage,0.85,0.99,-0.14
Boo,Champions Tour 2024: Masters Shanghai,All Stages,1.05,0.87,0.18
Boo,Champions Tour 2024: Masters Shanghai,Playoffs,1.07,0.92,0.15
Boo,Champions Tour 2024: Masters Shanghai,Swiss Stage,1.00,0.85,0.15
Boo,Valorant Champions 2024,All Stages,0.95,1.05,-0.10
Boo,Valorant Champions 2024,Group Stage,1.00,1.81,-0.81
Boo,Valorant Champions 2024,Playoffs,0.93,1.07,-0.14
Boostio,Champions Tour 2024: Americas Kickoff,Group Stage,0.93,0.91,0.02
Boostio,Champions Tour 2024: Americas Stage 1,All Stages,0.87,0.93,-0.06
Boostio,Champions Tour 2024: Americas Stage 1,Playoffs,0.98,0.93,0.05
Boostio,Champions Tour 2024: Americas Stage 1,Regular Season,0.71,0.92,-0.21
Boostio,Champions Tour 2024: Americas Stage 2,All Stages,0.84,0.87,-0.03
Boostio,Champions Tour 2024: Americas Stage 2,Playoffs,0.74,0.98,-0.24
Boostio,Champions Tour 2024: Americas Stage 2,Regular Season,0.89,0.71,0.18
Boostio,Champions Tour 2024: Masters Shanghai,All Stages,0.91,0.84,0.07
Boostio,Champions Tour 2024: Masters Shanghai,Playoffs,0.92,0.74,0.18
BORKUM,Champions Tour 2024: Pacific Kickoff,Group Stage,0.95,0.97,-0.02
BORKUM,Champions Tour 2024: Pacific Kickoff,Play-Ins,1.05,0.95,0.10
BORKUM,Champions Tour 2024: Pacific Stage 1,All Stages,0.97,0.99,-0.02
BORKUM,Champions Tour 2024: Pacific Stage 1,Playoffs,0.76,1.05,-0.29
BORKUM,Champions Tour 2024: Pacific Stage 1,Regular Season,1.00,0.76,0.24
Brave,Champions Tour 2024: EMEA Kickoff,Group Stage,0.69,1.00,-0.31
Brave,Champions Tour 2024: EMEA Stage 1,All Stages,0.98,0.69,0.29
Brave,Champions Tour 2024: EMEA Stage 1,Regular Season,0.96,0.69,0.27
Brave,Champions Tour 2024: EMEA Stage 2,All Stages,1.00,0.98,0.02
Brave,Champions Tour 2024: EMEA Stage 2,Regular Season,0.92,0.96,-0.04
bunt,Champions Tour 2024: China Kickoff,Group Stage,1.16,0.96,0.20
bunt,Champions Tour 2024: China Stage 1,All Stages,1.02,1.17,-0.15
bunt,Champions Tour 2024: China Stage 1,Playoffs,0.74,1.16,-0.42
bunt,Champions Tour 2024: China Stage 1,Regular Season,1.08,0.75,0.33
bunt,Champions Tour 2024: China Stage 2,All Stages,0.96,1.02,-0.06
bunt,Champions Tour 2024: China Stage 2,Playoffs,0.75,0.74,0.01
bunt,Champions Tour 2024: China Stage 2,Regular Season,1.00,1.08,-0.08
BuZz,Champions Tour 2024: Pacific Kickoff,Group Stage,1.15,1.11,0.04
BuZz,Champions Tour 2024: Pacific Kickoff,Playoffs,0.81,1.34,-0.53
BuZz,Champions Tour 2024: Pacific Stage 1,All Stages,1.07,1.01,0.06
BuZz,Champions Tour 2024: Pacific Stage 1,Playoffs,0.79,0.81,-0.02
BuZz,Champions Tour 2024: Pacific Stage 1,Regular Season,1.24,0.97,0.27
BuZz,Champions Tour 2024: Pacific Stage 2,All Stages,1.15,1.07,0.08
BuZz,Champions Tour 2024: Pacific Stage 2,Playoffs,1.10,0.79,0.31
BuZz,Champions Tour 2024: Pacific Stage 2,Regular Season,1.18,1.24,-0.06
BuZz,Valorant Champions 2024,All Stages,1.11,1.15,-0.04
BuZz,Valorant Champions 2024,Group Stage,1.34,1.15,0.19
BuZz,Valorant Champions 2024,Playoffs,0.97,1.10,-0.13
C0M,Champions Tour 2024: Americas Kickoff,Group Stage,0.89,0.95,-0.06
C0M,Champions Tour 2024: Americas Stage 1,All Stages,0.80,0.89,-0.09
C0M,Champions Tour 2024: Americas Stage 1,Playoffs,0.85,0.91,-0.06
C0M,Champions Tour 2024: Americas Stage 1,Regular Season,0.75,0.90,-0.15
C0M,Champions Tour 2024: Americas Stage 2,All Stages,1.04,0.80,0.24
C0M,Champions Tour 2024: Americas Stage 2,Playoffs,1.02,0.85,0.17
C0M,Champions Tour 2024: Americas Stage 2,Regular Season,1.02,0.75,0.27
C0M,Champions Tour 2024: Masters Shanghai,All Stages,0.73,1.04,-0.31
C0M,Champions Tour 2024: Masters Shanghai,Swiss Stage,0.73,1.02,-0.29
C0M,Valorant Champions 2024,All Stages,0.95,0.73,0.22
C0M,Valorant Champions 2024,Group Stage,0.91,0.89,0.02
C0M,Valorant Champions 2024,Playoffs,0.90,1.02,-0.12
Carpe,Champions Tour 2024: Masters Shanghai,Swiss Stage,1.03,0.97,0.06
Carpe,Champions Tour 2024: Pacific Kickoff,All Stages,0.81,1.03,-0.22
Carpe,Champions Tour 2024: Pacific Kickoff,Group Stage,0.99,0.97,0.02
Carpe,Champions Tour 2024: Pacific Kickoff,Playoffs,0.46,0.99,-0.53
Carpe,Champions Tour 2024: Pacific Stage 1,All Stages,0.85,0.81,0.04
Carpe,Champions Tour 2024: Pacific Stage 1,Playoffs,0.91,0.46,0.45
Carpe,Champions Tour 2024: Pacific Stage 1,Regular Season,0.81,0.91,-0.10
Carpe,Champions Tour 2024: Pacific Stage 2,All Stages,0.97,0.85,0.12
Carpe,Champions Tour 2024: Pacific Stage 2,Regular Season,0.97,0.81,0.16
cauanzin,Champions Tour 2024: Americas Kickoff,Group Stage,1.08,1.10,-0.02
cauanzin,Champions Tour 2024: Americas Kickoff,Playoffs,0.99,1.08,-0.09
cauanzin,Champions Tour 2024: Americas Stage 1,All Stages,0.95,1.03,-0.08
cauanzin,Champions Tour 2024: Americas Stage 1,Playoffs,0.71,0.99,-0.28
cauanzin,Champions Tour 2024: Americas Stage 1,Regular Season,0.99,1.05,-0.06
cauanzin,Champions Tour 2024: Americas Stage 2,All Stages,1.05,0.95,0.10
cauanzin,Champions Tour 2024: Americas Stage 2,Regular Season,1.05,0.99,0.06
cauanzin,Champions Tour 2024: Masters Madrid,All Stages,1.10,1.05,0.05
cauanzin,Champions Tour 2024: Masters Madrid,Playoffs,1.05,0.71,0.34
cauanzin,Champions Tour 2024: Masters Madrid,Swiss Stage,1.12,1.05,0.07
CB,Champions Tour 2024: China Kickoff,Group Stage,0.73,0.95,-0.22
CB,Champions Tour 2024: China Stage 1,All Stages,0.96,0.73,0.23
CB,Champions Tour 2024: China Stage 1,Playoffs,0.82,0.73,0.09
CB,Champions Tour 2024: China Stage 1,Regular Season,0.98,0.82,0.16
CB,Champions Tour 2024: China Stage 2,All Stages,0.95,0.96,-0.01
CB,Champions Tour 2024: China Stage 2,Regular Season,0.95,0.98,-0.03
ceNder,Champions Tour 2024: EMEA Kickoff,Group Stage,0.80,0.90,-0.10
ceNder,Champions Tour 2024: EMEA Kickoff,Play-In Stage,0.93,0.88,0.05
ceNder,Champions Tour 2024: EMEA Stage 1,All Stages,0.85,0.84,0.01
ceNder,Champions Tour 2024: EMEA Stage 1,Regular Season,0.85,0.84,0.01
ceNder,Champions Tour 2024: EMEA Stage 2,All Stages,0.83,0.85,-0.02
ceNder,Champions Tour 2024: EMEA Stage 2,Playoffs,0.84,0.93,-0.09
ceNder,Champions Tour 2024: EMEA Stage 2,Regular Season,0.93,0.85,0.08
ceNder,Valorant Champions 2024,All Stages,0.90,0.83,0.07
ceNder,Valorant Champions 2024,Group Stage,0.88,0.80,0.08
CHICHOO,Champions Tour 2024: China Kickoff,Group Stage,1.08,1.24,-0.16
CHICHOO,Champions Tour 2024: China Kickoff,Playoffs,1.13,1.24,-0.11
CHICHOO,Champions Tour 2024: China Stage 1,All Stages,1.12,1.11,0.01
CHICHOO,Champions Tour 2024: China Stage 1,Playoffs,1.22,1.13,0.09
CHICHOO,Champions Tour 2024: China Stage 1,Regular Season,1.04,1.24,-0.20
CHICHOO,Champions Tour 2024: China Stage 2,All Stages,1.16,1.12,0.04
CHICHOO,Champions Tour 2024: China Stage 2,Playoffs,1.22,1.22,0.00
CHICHOO,Champions Tour 2024: China Stage 2,Regular Season,1.10,1.04,0.06
CHICHOO,Champions Tour 2024: Masters Madrid,All Stages,0.81,1.16,-0.35
CHICHOO,Champions Tour 2024: Masters Madrid,Swiss Stage,0.81,1.10,-0.29
